CensusTract,County,PovertyRate,MedianFamilyIncome,Urban,LowAccessOneMileUrban10Rural,LowAccessHalfMileUrban10Rural,LowAccessHalfMile,LowAccessOneMile,Population,PrcntWhite,PrcntAA,PrcntHispanic,PrcntNoVehicle,PrcntSNAP
17031030601,Cook County,17.6220806794055,40956.0,1,0,0,0,0,4012.0,54.31206380857430,26.171485543369900,12.98604187437690,19.715852442672000,12.163509471585200
17031030603,Cook County,23.8646482635797,42021.0,1,0,0,0,0,2095.0,49.21241050119330,29.451073985680200,21.336515513126500,35.99045346062050,11.217183770883100
17031030604,Cook County,24.431818181818200,66775.0,1,0,0,0,0,2976.0,53.494623655914000,20.228494623655900,9.240591397849460,35.81989247311830,10.047043010752700
17031030701,Cook County,26.302250803858500,63393.0,1,0,0,0,0,1549.0,53.38928340865080,26.145900581020000,17.23692704970950,28.728211749515800,9.74822466107166
17031030702,Cook County,13.0550621669627,117565.0,1,0,0,0,0,1630.0,61.717791411042900,10.429447852760700,7.6073619631901800,36.31901840490800,4.233128834355830
17031030703,Cook County,25.1289102784462,57550.0,1,0,0,0,0,2830.0,60.671378091872800,20.70671378091870,12.473498233215500,32.50883392226150,13.992932862190800
17031030706,Cook County,13.285519125683100,56750.0,1,0,0,0,0,3599.0,65.93498193942760,14.003889969436000,10.752986940816900,30.6196165601556,4.5012503473187
17031030800,Cook County,8.86828340466001,124250.0,1,0,0,0,0,4326.0,77.04576976421640,4.484512251502540,11.04946833102170,10.702727693019000,2.219140083217750
17031030900,Cook County,9.44135903299575,133710.0,1,0,0,0,0,3028.0,73.18361955085870,3.830911492734480,22.159841479524400,9.940554821664470,3.7978863936591800
17031031000,Cook County,6.77799607072692,95787.0,1,0,0,0,0,3656.0,73.14004376367620,4.540481400437640,22.811816192560200,11.022975929978100,3.3643326039387300
17031031100,Cook County,12.349397590361400,108193.0,1,0,0,0,0,4402.0,69.35483870967740,4.884143571104040,14.60699681962740,16.628805088596100,2.1353930031803700
17031031200,Cook County,26.8590651558074,42247.0,1,0,0,0,0,5648.0,38.38526912181300,29.408640226628900,15.08498583569410,20.927762039660100,16.696175637393800
17031031300,Cook County,22.093185952147800,50738.0,1,0,0,0,0,7076.0,50.73487846240810,21.466930469191600,9.680610514414930,26.201243640474800,9.228377614471450
17031031400,Cook County,10.5579399141631,132694.0,1,0,0,0,0,5150.0,78.95145631067960,8.990291262135920,7.126213592233010,18.893203883495100,1.4368932038835000
17031031501,Cook County,46.8715936341836,24306.0,1,0,0,0,0,4083.0,39.015429831006600,28.924810188586800,12.613274553024700,19.813862356110700,18.442321822189600
17031031502,Cook County,32.272629542034,36028.0,1,0,0,0,0,4354.0,36.08176389526870,44.8323380799265,13.573725310059700,28.34175470831420,21.61231051906290
17031031700,Cook County,23.9895497156908,106412.0,1,0,0,0,0,6570.0,58.00608828006090,22.359208523592100,18.249619482496200,22.115677321156800,9.406392694063930
17031031800,Cook County,7.108239095315020,125833.0,1,0,0,0,0,1820.0,75.32967032967030,4.230769230769230,23.24175824175820,15.10989010989010,2.7472527472527500
17031031900,Cook County,11.379579111457500,136250.0,1,0,0,0,0,2304.0,77.82118055555560,7.161458333333330,14.84375,16.57986111111110,2.256944444444440
17031032100,Cook County,23.738429381905,116477.0,1,0,0,0,0,7052.0,69.00170164492340,17.2575155984118,12.73397617697110,26.900170164492300,9.812819058423140
17031040100,Cook County,11.3989637305699,113250.0,1,0,1,1,0,3985.0,70.06273525721460,4.642409033877040,26.70012547051440,5.545796737766630,2.233375156838140
17031040201,Cook County,8.12654186620229,86765.0,1,0,0,0,0,6218.0,72.57960759086520,2.9591508523641000,22.113219684786100,8.636217433258280,3.248633000964940
17031040202,Cook County,18.4597961494904,50396.0,1,0,0,0,0,7249.0,57.95282107876950,7.780383501172580,19.285418678438400,9.739274382673470,7.918333563250100
17031040300,Cook County,1.41193081539005,105504.0,1,0,1,1,0,3069.0,64.64646464646470,3.942652329749100,15.021179537308600,0.8471814923427830,1.6291951775822700
17031040401,Cook County,3.7346877801015800,108229.0,1,0,0,0,0,3092.0,76.61707632600260,1.6494178525226400,21.183699870633900,6.85640362225097,1.2289780077619700
17031040402,Cook County,6.452837350540900,142054.0,1,0,0,0,0,4468.0,78.1781557743957,3.1110116383169200,18.93464637421670,8.616830796777080,3.6481647269471800
17031040600,Cook County,3.7788385043755,94559.0,1,0,0,0,0,2434.0,83.56614626129830,2.0131470829909600,14.790468364831600,8.915365653245690,0.4930156121610520
17031040700,Cook County,6.863317757009350,115714.0,1,0,0,0,0,3123.0,79.12263848863270,3.29811079090618,16.554594940762100,12.263848863272500,3.13800832532821
17031040800,Cook County,5.89953271028037,105250.0,1,0,0,0,0,1514.0,80.64729194187580,5.085865257595770,12.945838837516500,9.04887714663144,2.0475561426684300
17031040900,Cook County,8.414766558089030,158000.0,1,0,0,0,0,1950.0,83.7948717948718,1.8974358974359000,14.256410256410300,15.128205128205100,0.0
17031050100,Cook County,4.92285084496694,147019.0,1,0,0,0,0,2290.0,86.2882096069869,1.703056768558950,12.139737991266400,8.90829694323144,0.48034934497816600
17031050200,Cook County,3.3327195728226800,142500.0,1,0,0,0,0,4837.0,83.52284473847430,2.563572462270000,14.53380194335330,6.532974984494520,3.225139549307420
17031050300,Cook County,9.69518912963643,92214.0,1,0,0,0,0,2365.0,83.80549682875270,1.8604651162790700,17.209302325581400,2.2410147991543300,2.452431289640590
17031050500,Cook County,2.95477055133707,174375.0,1,0,0,0,0,4754.0,88.40976020193520,1.5355490113588600,8.750525872949100,5.8056373580143000,0.5258729490954990
17031050600,Cook County,8.084519981626090,211818.0,1,0,0,0,0,2071.0,89.32882665379040,1.6417189763399300,9.802028005794300,10.429744084983100,1.158860453887010
17031050700,Cook County,3.5403726708074500,176875.0,1,0,0,0,0,1418.0,88.57545839210160,2.1861777150916800,7.404795486600850,4.372355430183360,1.9746121297602300
17031050800,Cook County,4.39258750857927,206250.0,1,0,0,0,0,1289.0,88.36307214895270,0.7757951900698220,10.705973622963500,9.387121799844840,1.6291698991466300
17031050900,Cook County,4.83870967741935,115500.0,1,0,0,0,0,1391.0,83.89647735442130,1.8691588785046700,16.462976276060400,3.378864126527680,0.35945363048166800
17031051000,Cook County,5.41327124563446,154792.0,1,0,0,0,0,1503.0,85.76180971390550,2.062541583499670,16.16766467065870,4.8569527611443800,1.5302727877578200
17031051100,Cook County,3.2648125755743700,182750.0,1,0,1,1,0,1556.0,87.853470437018,2.056555269922880,11.118251928020600,5.848329048843190,0.7712082262210800
17031051200,Cook County,4.6374918354017,165208.0,1,0,1,1,0,1516.0,89.37994722955150,1.8469656992084400,10.751978891820600,2.704485488126650,0.395778364116095
17031051300,Cook County,2.4416135881104,185652.0,1,0,1,1,0,2683.0,87.21580320536710,1.528140141632500,12.6723816623183,1.528140141632500,0.3354453969437200
17031051400,Cook County,7.90645879732739,158750.0,1,0,1,1,0,2077.0,73.08618199325950,9.244102070293690,20.028887818969700,5.344246509388540,1.3962445835339400
17031060100,Cook County,6.41654978962132,145156.0,1,0,1,1,0,2569.0,87.03775788244450,2.997275204359670,12.144803425457400,6.656286492798750,1.9852082522382200
17031060200,Cook County,15.3184165232358,133000.0,1,0,1,1,0,2111.0,77.45144481288490,4.0265277119848400,18.80625296068210,17.574609189957400,1.6106110847939400
17031060300,Cook County,1.05787181082763,178913.0,1,0,0,0,0,2839.0,88.37618879887290,1.7259598450158500,9.792180345191970,5.072208524128210,1.4089468122578400
17031060400,Cook County,10.743582958454600,183988.0,1,0,0,0,0,3370.0,90.08902077151340,1.5133531157270000,9.020771513353120,7.744807121661720,0.3857566765578640
17031060500,Cook County,22.6254826254826,147917.0,1,0,0,0,0,1309.0,76.47058823529410,6.11153552330023,11.688311688311700,29.106187929717300,15.355233002291800
17031060800,Cook County,4.85340729001585,117411.0,1,0,0,0,0,4837.0,76.82447798222040,6.7190407277238000,8.042174901798640,19.04072772379570,1.6539177175935500
17031060900,Cook County,8.86983412988474,88155.0,1,0,0,0,0,6867.0,78.94276976845790,8.431629532546960,9.392747924858020,35.86719091306250,2.3882335808941300
17031061000,Cook County,14.4021739130435,146957.0,1,0,0,0,0,1647.0,89.9210686095932,1.8214936247723100,6.375227686703100,20.9471766848816,1.214329083181540
17031061100,Cook County,6.67150108774474,166719.0,1,0,0,0,0,1379.0,92.53081943437270,1.305293691080490,4.786076867295140,12.255257432922400,0.0
17031061200,Cook County,8.21009688934217,159750.0,1,0,0,0,0,1889.0,90.41821069348860,1.5352038115405000,6.193753308628900,12.758073054526200,0.8999470619375330
17031061500,Cook County,6.5677966101694900,157500.0,1,0,0,0,0,1707.0,91.50556531927360,1.2888107791447000,5.682483889865260,9.13884007029877,0.29291154071470400
17031061800,Cook County,12.540983606557400,118984.0,1,0,0,0,0,1112.0,79.94604316546760,7.014388489208630,8.453237410071940,29.136690647482000,0.7194244604316550
17031061901,Cook County,10.2029469001946,112381.0,1,0,0,0,0,3433.0,81.88173609088260,5.418001747742500,8.03961549665016,32.508010486455,2.5633556655986000
17031061902,Cook County,11.9277885235332,96679.0,1,0,0,0,0,4240.0,85.28301886792450,3.7264150943396200,6.226415094339620,29.57547169811320,3.089622641509430
17031062000,Cook County,5.80342167058034,158184.0,1,0,0,0,0,2569.0,87.6216426625146,2.919423900350330,6.539509536784740,23.744647722849400,0.8174386920980930
17031062100,Cook County,14.844373503591400,162083.0,1,0,0,0,0,3436.0,85.82654249126890,2.852153667054720,7.043073341094300,23.253783469150200,3.434225844004660
17031062200,Cook County,6.65685913938948,163800.0,1,0,0,0,0,2870.0,89.19860627177700,1.6376306620209100,5.052264808362370,6.655052264808360,1.986062717770040
17031062300,Cook County,4.244694132334580,250001.0,1,0,0,0,0,1513.0,91.80436219431590,2.0489094514210200,5.353602115003300,10.839391936549900,0.39656311962987400
17031062400,Cook County,3.6802030456852800,174375.0,1,0,0,0,0,1421.0,91.90710767065450,1.4074595355383500,5.911330049261080,7.952146375791700,4.9964813511611500
17031062500,Cook County,13.015873015873,182188.0,1,0,0,0,0,1497.0,85.90514362057450,3.9412157648630600,9.151636606546430,7.548430193720770,1.402805611222450
17031062600,Cook County,1.56118143459916,250001.0,1,0,0,0,0,2226.0,86.47798742138370,1.4375561545372900,8.265947888589400,4.672057502246180,0.0
17031062700,Cook County,4.3327556325823200,230588.0,1,0,0,0,0,2724.0,88.10572687224670,2.092511013215860,8.406754772393540,6.130690161527170,1.8722466960352400
17031062800,Cook County,5.11756569847856,236429.0,1,0,0,0,0,3506.0,90.92983456930980,1.7969195664575000,6.189389617798060,8.0718767826583,0.912721049629207
17031062900,Cook County,7.41225772655841,181250.0,1,0,1,1,0,3976.0,90.14084507042250,2.112676056338030,5.6086519114688100,12.04728370221330,0.3772635814889340
17031063000,Cook County,8.06264501160093,193214.0,1,0,1,1,0,2973.0,85.30104271779350,2.825428859737640,7.164480322906160,22.065253952236800,0.2690884628321560
17031063100,Cook County,8.00865800865801,144856.0,1,0,0,0,0,2173.0,86.65439484583520,2.0708697653014300,5.752416014726190,24.7583985273815,0.8743672342383800
17031063200,Cook County,8.4070796460177,139489.0,1,0,0,0,0,6345.0,83.94011032308900,4.05043341213554,6.761229314420800,29.91331757289200,0.18912529550827400
17031063301,Cook County,15.2817919075144,116563.0,1,0,0,0,0,2641.0,79.36387731919730,6.664142370314270,6.247633472169630,41.57516092389250,7.04278682317304
17031063302,Cook County,7.29965617561492,128681.0,1,0,0,0,0,3996.0,84.58458458458460,3.1031031031031000,5.7307307307307300,32.432432432432400,0.0
17031063303,Cook County,5.88716271463614,145577.0,1,0,0,0,0,1201.0,89.34221482098250,1.4154870940882600,2.3313905079100700,35.30391340549540,1.3322231473771900
17031063400,Cook County,5.73770491803279,197604.0,1,0,0,0,0,2180.0,85.96330275229360,4.128440366972480,6.651376146788990,20.18348623853210,0.0
17031070101,Cook County,15.858690046415700,137882.0,1,0,0,0,0,3796.0,87.4868282402529,2.0284510010537400,4.214963119072710,31.322444678609100,1.8177028451001100
17031070102,Cook County,6.617126680820950,250001.0,1,0,0,0,0,2413.0,85.49523414836300,2.7766266058847900,6.216328222130130,35.930377123912100,0.7045171985080810
17031070103,Cook County,10.1172115977791,68958.0,1,0,0,0,0,1709.0,82.6214160327677,3.218256290228200,5.441778818022240,33.58689291983620,0.0
17031070200,Cook County,9.6149129261712,177647.0,1,0,0,0,0,3900.0,85.3076923076923,3.3846153846153800,4.897435897435900,15.615384615384600,1.1794871794871800
17031070300,Cook County,7.72027972027972,195288.0,1,0,0,0,0,3367.0,89.84258984258980,1.5741015741015700,5.049005049005050,11.04841104841110,0.9504009504009500
17031070400,Cook County,10.194624652456,197778.0,1,0,0,0,0,2984.0,88.67292225201070,3.652815013404830,6.601876675603220,16.722520107238600,10.05361930294910
17031070500,Cook County,4.69587141506461,250001.0,1,0,1,1,0,2928.0,90.40300546448090,3.312841530054650,5.157103825136610,8.401639344262300,1.400273224043720
17031070600,Cook County,4.72827755603316,181500.0,1,0,1,1,0,2981.0,88.22542770882260,1.0063737001006400,7.514256960751430,3.2874874203287500,0.6373700100637370
17031070700,Cook County,16.7134831460674,191125.0,1,0,0,0,0,3481.0,79.45992530881930,6.090203964378050,11.577133007756400,7.612754955472570,3.7632864119505900
17031071000,Cook County,9.45891783567134,201719.0,1,0,0,0,0,4442.0,85.74966231427280,4.8176497073390400,6.686177397568660,4.119765871229180,0.15758667266996800
17031071100,Cook County,10.0886917960089,227784.0,1,0,0,0,0,2944.0,87.97554347826090,3.158967391304350,6.046195652173910,8.933423913043480,0.0
17031071200,Cook County,8.94268774703557,138125.0,1,0,0,0,0,1906.0,88.09024134312700,3.3578174186778600,6.08604407135362,19.517313746065100,1.5739769150052500
17031071300,Cook County,8.80946388119809,205625.0,1,0,0,0,0,3513.0,89.61001992598920,1.5371477369769400,3.6720751494449200,12.667235980643300,0.0
17031071400,Cook County,16.375131717597500,196250.0,1,0,0,0,0,4570.0,85.07658643326040,5.689277899343550,4.682713347921230,26.411378555798700,2.691466083150990
17031071500,Cook County,4.7320692497939,187841.0,1,0,0,0,0,5768.0,88.41886269070740,4.889042995839110,4.091539528432730,25.65880721220530,0.0
17031071600,Cook County,8.7882096069869,181771.0,1,0,0,0,0,1783.0,86.53954010095350,5.664610207515420,4.655075715086930,8.80538418395962,3.8137969713965200
17031071700,Cook County,2.42914979757085,198676.0,1,0,0,0,0,1652.0,80.50847457627120,11.803874092009700,4.539951573849880,7.0823244552058100,0.665859564164649
17031071800,Cook County,4.61031833150384,208977.0,1,0,0,0,0,2646.0,77.5132275132275,15.721844293272900,4.043839758125470,7.2562358276644000,3.2879818594104300
17031080100,Cook County,8.064753495217070,231833.0,1,0,0,0,0,6013.0,90.60369200066520,2.494595044071180,3.841676367869620,24.480292699151800,1.2639281556627300
17031080201,Cook County,1.24164278892073,166711.0,1,0,0,0,0,3287.0,89.47368421052630,3.3160937024642500,3.559476726498330,20.870094310921800,1.6124125342257400
17031080202,Cook County,9.5396729254997,171964.0,1,0,0,0,0,3498.0,88.96512292738710,2.2584333905088600,4.5168667810177200,27.644368210405900,0.42881646655231600
17031080300,Cook County,5.19916142557652,190577.0,1,0,0,0,0,4315.0,83.1981460023175,6.164542294322130,4.449594438006950,17.149478563151800,0.6488991888760140
17031080400,Cook County,23.0147058823529,36791.0,1,0,0,0,0,4317.0,35.788742182070900,59.485753995830400,2.7102154273801300,18.577716006486000,14.454482279360700
17031081000,Cook County,19.9404269402615,138056.0,1,0,0,0,0,7546.0,75.16565067585480,12.258150013252100,5.592366816856610,35.63477338987540,7.73919957593427
17031081100,Cook County,16.1534701857282,99185.0,1,0,0,0,0,3640.0,74.53296703296700,12.802197802197800,5.412087912087910,48.2967032967033,7.939560439560440
17031081201,Cook County,6.70241286863271,250001.0,1,0,0,0,0,4059.0,84.30647942843070,4.31140675043114,5.099778270509980,36.51145602365110,0.4434589800443460
17031081202,Cook County,4.20196543544561,208750.0,1,0,0,0,0,2995.0,90.58430717863110,2.4707846410684500,4.106844741235390,18.363939899833100,0.0
17031081300,Cook County,12.2717861848297,145357.0,1,0,0,0,0,4884.0,84.15233415233420,3.665028665028670,3.8288288288288300,37.51023751023750,0.0
17031081401,Cook County,12.2943722943723,216576.0,1,0,0,0,0,2279.0,76.04212373848180,5.704256252742430,5.353225098727510,32.86529179464680,0.9653356735410270
17031081402,Cook County,11.1361502347418,187850.0,1,0,0,0,0,4243.0,71.34103228847510,6.5991044072590200,4.925760075418340,25.830780108413900,1.8147537119962300
17031081403,Cook County,10.825254784986300,182952.0,1,0,0,0,0,6229.0,70.38047840744900,4.430887782950710,5.763364906084440,37.05249638786320,0.46556429603467700
17031081500,Cook County,9.72557628979144,196620.0,1,0,0,0,0,4379.0,77.59762502854530,3.356930806120120,4.749942909340030,22.470883763416300,1.2331582553094300
17031081600,Cook County,7.95,164048.0,1,0,0,0,0,3545.0,79.29478138222850,3.5260930888575500,5.105782792665730,43.723554301833600,0.33850493653032400
17031081700,Cook County,7.17828243278517,136250.0,1,0,0,0,0,3102.0,68.31076724693750,10.34816247582210,10.251450676982600,44.61637653127020,2.385557704706640
17031081800,Cook County,2.62123197903014,222589.0,1,0,0,0,0,6866.0,84.22662394407220,2.548791144771340,4.2965336440431100,24.657733760559300,0.0
